Three-Digit ZIP Code,Year,Quarter,Index (NSA),Index Type,,,
735,2011,2,156.95,MSA/MSAD Index,,,
735,2011,3,157.79,MSA/MSAD Index,,,
735,2011,4,160.43,MSA/MSAD Index,,,
735,2012,1,158.39,MSA/MSAD Index,,,
735,2012,2,153.96,MSA/MSAD Index,,,
735,2012,3,159.32,MSA/MSAD Index,,,
735,2012,4,156.67,MSA/MSAD Index,,,
735,2013,1,158.60,MSA/MSAD Index,,,
735,2013,2,153.32,MSA/MSAD Index,,,
735,2013,3,158.33,MSA/MSAD Index,,,
735,2013,4,152.08,MSA/MSAD Index,,,
735,2014,1,150.16,MSA/MSAD Index,,,
735,2014,2,150.86,MSA/MSAD Index,,,
735,2014,3,158.63,MSA/MSAD Index,,,
735,2014,4,156.60,MSA/MSAD Index,,,
735,2015,1,154.83,MSA/MSAD Index,,,
735,2015,2,160.47,MSA/MSAD Index,,,
735,2015,3,147.88,MSA/MSAD Index,,,
735,2015,4,158.90,MSA/MSAD Index,,,
735,2016,1,148.31,MSA/MSAD Index,,,
736,1995,1,100.00,Balance of State,,,
736,1995,2,101.63,Balance of State,,,
736,1995,3,103.33,Balance of State,,,
736,1995,4,106.01,Balance of State,,,
736,1996,1,105.22,Balance of State,,,
736,1996,2,106.91,Balance of State,,,
736,1996,3,106.45,Balance of State,,,
736,1996,4,105.81,Balance of State,,,
736,1997,1,107.74,Balance of State,,,
736,1997,2,108.77,Balance of State,,,
736,1997,3,109.87,Balance of State,,,
736,1997,4,112.42,Balance of State,,,
736,1998,1,113.68,Balance of State,,,
736,1998,2,114.85,Balance of State,,,
736,1998,3,116.15,Balance of State,,,
736,1998,4,115.79,Balance of State,,,
736,1999,1,117.74,Balance of State,,,
736,1999,2,119.99,Balance of State,,,
736,1999,3,119.34,Balance of State,,,
736,1999,4,119.31,Balance of State,,,
736,2000,1,119.69,Balance of State,,,
736,2000,2,121.55,Balance of State,,,
736,2000,3,123.47,Balance of State,,,
736,2000,4,123.41,Balance of State,,,
736,2001,1,127.07,Balance of State,,,
736,2001,2,128.30,Balance of State,,,
736,2001,3,129.45,Balance of State,,,
736,2001,4,129.95,Balance of State,,,
736,2002,1,130.94,Balance of State,,,
736,2002,2,132.07,Balance of State,,,
736,2002,3,133.92,Balance of State,,,
736,2002,4,136.00,Balance of State,,,
736,2003,1,137.19,Balance of State,,,
736,2003,2,138.49,Balance of State,,,
736,2003,3,140.37,Balance of State,,,
736,2003,4,140.89,Balance of State,,,
736,2004,1,142.37,Balance of State,,,
736,2004,2,144.16,Balance of State,,,
736,2004,3,145.62,Balance of State,,,
736,2004,4,148.55,Balance of State,,,
736,2005,1,150.02,Balance of State,,,
736,2005,2,151.65,Balance of State,,,
736,2005,3,155.20,Balance of State,,,
